"nba_year","nba_draft_Rk","nba_draft_Player","nba_draft_Pk","nba_draft_Tm","nba_draft_College","nba_draft_Yrs","nba_draft_ttl_G","nba_draft_ttl_MP","nba_draft_ttl_PTS","nba_draft_ttl_TRB","nba_draft_ttl_AST","nba_draft_FG","nba_draft__3P","nba_draft_FT","nba_draft_per_MP","nba_draft_per_PTS","nba_draft_per_TRB","nba_draft_per_AST","nba_draft_WS","nba_draft_WS48","nba_draft_BPM","nba_draft_VORP"
"1979","9","Larry Demic","9","NYK","Arizona","3","206","3192","976","805","106",".459",".000",".580","15.5","4.7","3.9","0.5","1.4",".022","-5.6","-2.9"
"1979","10","Roy Hamilton","10","DET","UCLA","2","73","1121","336","110","192",".400",".000",".684","15.4","4.6","1.5","2.6","-0.4","-.017","-4.3","-0.7"
"1979","11","Cliff Robinson","11","NJN","USC","11","629","19284","10823","5237","1249",".468",".184",".722","30.7","17.2","8.3","2.0","30.5",".076","-0.6","6.9"
"1979","12","Jim Paxson","12","POR","Dayton","11","784","21357","11199","1593","2300",".498",".225",".807","27.2","14.3","2.0","2.9","53.7",".121","0.5","13.3"
"1979","13","Dudley Bradley","13","IND","UNC","9","600","10192","3131","1098","1147",".440",".293",".730","17.0","5.2","1.8","1.9","16.5",".078","0.7","7.0"
"1979","14","Brad Holland","14","LAL","UCLA","3","93","686","293","59","63",".403",".190",".746","7.4","3.2","0.6","0.7","0.4",".026","-3.5","-0.3"
"1979","15","Phil Hubbard","15","DET","Michigan","10","665","15863","7228","3538","857",".495",".038",".706","23.9","10.9","5.3","1.3","29.0",".088","-1.7","1.4"
"1979","16","Jim Spanarkel","16","PHI","Duke","5","259","5290","2505","652","572",".470",".250",".855","20.4","9.7","2.5","2.2","12.3",".112","0.7","3.7"
"1979","17","Lee Johnson","17","HOU","East Texas State University","1","12","90","17","22","1",".280","",".600","7.5","1.4","1.8","0.1","-0.2","-.095","-6.4","-0.2"
"1979","18","Reggie King","18","KCK","Alabama","6","438","11345","3898","2707","691",".514",".000",".699","25.9","8.9","6.2","1.6","24.8",".105","-0.4","4.6"
"1979","19","Wiley Peck","19","SAS","Mississippi State","1","52","628","180","183","33",".432",".000",".618","12.1","3.5","3.5","0.6","0.3",".023","-4.2","-0.4"
"1979","20","Larry Knight","20","UTA","Loyola Chicago","","","","","","","","","","","","","","","","",""
"1979","21","Sly Williams","21","NYK","Rhode Island","7","305","6617","3327","1287","603",".478",".162",".692","21.7","10.9","4.2","2.0","13.4",".097","0.6","4.2"
"1979","22","Kyle Macy","22","PHO","Kentucky","7","551","14246","5259","1214","2198",".501",".337",".873","25.9","9.5","2.2","4.0","36.0",".121","0.7","9.6"
"1979","23","Tico Brown","23","UTA","Georgia Tech","","","","","","","","","","","","","","","","",""
"1979","24","Johnny High","24","PHO","Nevada","4","274","4538","1396","617","525",".435",".105",".619","16.6","5.1","2.3","1.9","4.7",".050","-1.6","0.5"
"1979","25","Ollie Mack","25","LAL","East Carolina University","3","128","2513","916","319","230",".458",".000",".674","19.6","7.2","2.5","1.8","2.5",".048","-1.5","0.3"
"1979","26","Bruce Flowers","26","CLE","Notre Dame","1","53","699","261","180","47",".534",".000",".774","13.2","4.9","3.4","0.9","1.7",".119","0.2","0.4"
"1979","27","Reggie Carter","27","NYK","St. John's","2","135","1459","471","164","206",".388",".000",".772","10.8","3.5","1.2","1.5","0.4",".014","-3.5","-0.6"
"1979","28","Danny Salisbury","28","GSW","University of Texas-Pan American","","","","","","","","","","","","","","","","",""
"1979","29","Tony Price","29","DET","Penn","1","5","29","4","0","3",".286","","","5.8","0.8","0.0","0.6","-0.1","-.089","-4.3","0.0"
"1979","30","Gary Garland","30","DEN","DePaul","1","78","1106","334","138","145",".435",".316",".692","14.2","4.3","1.8","1.9","0.5",".020","-2.6","-0.2"
"1979","31","Edgar Jones","31","MIL","Nevada","6","363","6960","3257","1745","331",".506",".262",".710","19.2","9.0","4.8","0.9","15.0",".103","-0.7","2.2"
"1979","32","Tony Zeno","32","IND","Arizona State","1","8","59","14","14","1",".286","","1.000","7.4","1.8","1.8","0.1","-0.2","-.160","-6.5","-0.2"
"1979","33","Lawrence Butler","33","CHI","Idaho State University","","","","","","","","","","","","","","","","",""
"1979","34","Kim Goetz","34","NYK","San Diego State","","","","","","","","","","","","","","","","",""
"1979","35","James Bradley","35","ATL","Memphis","","","","","","","","","","","","","","","","",""
"1979","36","Clint Richardson","36","PHI","Seattle University","8","586","11818","4084","1378","1461",".463",".244",".770","20.2","7.0","2.4","2.5","16.6",".067","-1.5","1.6"
"1979","37","Bernard Toone","37","PHI","Marquette","1","23","124","55","34","12",".359",".143",".800","5.4","2.4","1.5","0.5","-0.1","-.036","-5.4","-0.1"
"1979","38","Larry Wilson","38","ATL","Nicholls State University","","","","","","","","","","","","","","","","",""
"1979","39","Victor King","39","LAL","Louisiana Tech","","","","","","","","","","","","","","","","",""
"1979","40","Andrew Fields","40","POR","Cheyney (PA)","","","","","","","","","","","","","","","","",""
"1979","41","Mark Young","41","LAL","Fairfield","","","","","","","","","","","","","","","","",""
"1979","42","Paul Mokeski","42","HOU","Kansas","12","694","9739","2764","2342","500",".451",".216",".694","14.0","4.0","3.4","0.7","13.5",".067","-3.3","-3.3"
"1979","43","Johnny Moore","43","SEA","Texas","9","520","13430","4890","1548","3866",".460",".251",".712","25.8","9.4","3.0","7.4","30.1",".108","2.2","14.4"
"1979","44","Joe DeSantis","44","WSB","Fairfield","","","","","","","","","","","","","","","","",""
"1979","45","Arvid Kramer","45","UTA","Augustana College (SD)","1","8","45","16","12","3",".318","","1.000","5.6","2.0","1.5","0.4","-0.1","-.102","-5.4","-0.1"
"1979","46","Andrew Parker","46","WSB","Iowa State","","","","","","","","","","","","","","","","",""
"1979","47","Calvin Garrett","47","CHI","Oral Roberts","4","166","3008","855","436","242",".457",".300",".767","18.1","5.2","2.6","1.5","2.6",".042","-2.7","-0.6"
"1979","48","Terry Duerod","48","DET","Detroit Mercy","4","143","1977","961","160","170",".462",".329",".672","13.8","6.7","1.1","1.2","1.0",".023","-3.0","-0.5"
"1979","49","Cedrick Hordges","49","CHI","South Carolina","2","145","2971","1099","853","169",".475",".188",".639","20.5","7.6","5.9","1.2","2.2",".036","-4.1","-1.6"
"1979","50","Geoff Huston","50","NYK","Texas Tech","8","496","12252","4380","684","2509",".483",".254",".708","24.7","8.8","1.4","5.1","11.9",".047","-2.0","0.0"
"1979","51","John Gerdy","51","NJN","Davidson","","","","","","","","","","","","","","","","",""
"1979","52","Larry Gibson","52","MIL","Maryland","","","","","","","","","","","","","","","","",""
"1979","53","Wayne Kreklow","53","BOS","Drake University","1","25","100","30","12","9",".234",".250",".700","4.0","1.2","0.5","0.4","-0.3","-.167","-8.8","-0.3"
"1979","54","Cheese Johnson","54","GSW","Wichita State","1","9","53","27","14","2",".400","",".600","5.9","3.0","1.6","0.2","0.0","-.033","-5.5","-0.1"
"1979","55","Tom Channel","55","SDC","Boston University","","","","","","","","","","","","","","","","",""
"1979","56","Mickey Fox","56","POR","Saint Mary's University","","","","","","","","","","","","","","","","",""
"1979","57","Don March","57","ATL","Franklin & Marshall College","","","","","","","","","","","","","","","","",""
"1979","58","Earl Cureton","58","PHI","Detroit Mercy","12","674","12420","3620","3172","678",".473",".000",".538","18.4","5.4","4.7","1.0","14.4",".056","-2.7","-2.1"
"1979","59","Ricardo Brown","59","HOU","Pepperdine","","","","","","","","","","","","","","","","",""
"1979","60","Walter Daniels","60","LAL","Georgia","","","","","","","","","","","","","","","","",""
"1979","61","Ernesto Malcolm","61","BOS","Briar Cliff University","","","","","","","","","","","","","","","","",""
"1979","62","Terry Crosby","62","KCK","Tennessee","1","4","28","6","1","7",".500","","1.000","7.0","1.5","0.3","1.8","0.0","-.051","-4.8","0.0"
"1979","63","Sylvester Norris","63","SAS","Jackson State University","1","17","189","40","43","6",".419","",".667","11.1","2.4","2.5","0.4","-0.2","-.055","-6.2","-0.3"
"1979","64","Al Green","64","PHO","LSU","","","","","","","","","","","","","","","","",""
"1979","65","Bill Laimbeer","65","CLE","Notre Dame","14","1068","33956","13790","10400","2184",".498",".326",".837","31.8","12.9","9.7","2.0","105.6",".149","1.4","29.3"
"1979","66","Charles Floyd","66","WSB","High Point University","","","","","","","","","","","","","","","","",""
"1979","67","Greg Deane","67","UTA","Utah","1","7","48","10","6","6",".182","1.000",".714","6.9","1.4","0.9","0.9","-0.1","-.070","-4.8","-0.1"
"1979","68","Nick Galis","68","BOS","Seton Hall","","","","","","","","","","","","","","","","",""
"1979","69","Eugene Robinson","69","MIL","Louisiana-Monroe","","","","","","","","","","","","","","","","",""
"1979","70","Rick Swing","70","CLE","The Citadel","","","","","","","","","","","","","","","","",""
"1979","71","Larry Rogers","71","NYK","SE Missouri State","","","","","","","","","","","","","","","","",""
"1979","72","George Maynor","72","CHI","East Carolina University","","","","","","","","","","","","","","","","",""
"1979","73","James Donaldson","73","SEA","Washington State","14","957","26222","8203","7492","765",".571","",".732","27.4","8.6","7.8","0.8","62.3",".114","-0.1","12.4"
"1979","74","Don Newman","74","IND","Idaho","","","","","","","","","","","","","","","","",""
"1979","75","Ron Ripley","75","GSW","Green Bay","","","","","","","","","","","","","","","","",""
"1979","76","Sammy Drummer","76","HOU","Georgia Tech","","","","","","","","","","","","","","","","",""
"1979","77","Lionel Garrett","77","SDC","Southern University and A&M College","","","","","","","","","","","","","","","","",""
"1979","78","Daryll Robinson","78","POR","Appalachian State University","","","","","","","","","","","","","","","","",""
"1979","79","Ray White","79","LAL","Mississippi State","","","","","","","","","","","","","","","","",""
"1979","80","Lionel Green","80","HOU","LSU","","","","","","","","","","","","","","","","",""
"1979","81","Ricky Reed","81","LAL","Temple","","","","","","","","","","","","","","","","",""
"1979","82","Jerry Sichting","82","GSW","Purdue","10","598","12732","4141","817","1962",".507",".271",".857","21.3","6.9","1.4","3.3","21.2",".080","-1.6","1.4"
"1979","83","Mike Niles","83","PHI","Cal State Fullerton","1","44","231","115","58","15",".348",".500",".459","5.3","2.6","1.3","0.3","-0.3","-.062","-8.8","-0.5"
"1979","84","Al Daniel","84","SAS","Furman University","","","","","","","","","","","","","","","","",""
"1979","85","John McCullough","85","KCK","Oklahoma","1","8","23","21","4","3",".692","",".600","2.9","2.6","0.5","0.4","0.1",".239","-2.4","0.1"
"1979","86","Malcolm Cesare","86","PHO","Florida","","","","","","","","","","","","","","","","",""
"1979","87","Richie Allen","87","SEA","Cal State Dominguez Hills","","","","","","","","","","","","","","","","",""
"1979","88","Lamont Reid","88","WSB","Oral Roberts","","","","","","","","","","","","","","","","",""
"1979","89","Wolfe Perry","89","UTA","Stanford","","","","","","","","","","","","","","","","",""
"1979","90","Jimmy Allen","90","BOS","University of New Haven","","","","","","","","","","","","","","","","",""
"1979","91","Matt Simpkins","91","CLE","Georgia Southern University","","","","","","","","","","","","","","","","",""
"1979","92","Flintie Ray Williams","92","DET","UNLV","","","","","","","","","","","","","","","","",""
"1979","93","Larry Washington","93","CHI","Drury University","","","","","","","","","","","","","","","","",""
"1979","94","Johnny Green","94","NYK","University of California, Riverside","","","","","","","","","","","","","","","","",""
"1979","95","Jim Abromaitis","95","NJN","UConn","","","","","","","","","","","","","","","","",""
"1979","96","George Lett","96","GSW","Centenary (LA)","","","","","","","","","","","","","","","","",""
"1979","97","Jim Tillman","97","MIL","Eastern Kentucky University","","","","","","","","","","","","","","","","",""
"1979","98","Billy Reid","98","IND","San Francisco","1","59","597","190","60","71",".454",".000",".564","10.1","3.2","1.0","1.2","-0.6","-.050","-5.6","-0.5"
"1979","99","Greg Joyner","99","SDC","Middle Tennessee","","","","","","","","","","","","","","","","",""
"1979","100","Matt White","100","POR","Penn","","","","","","","","","","","","","","","","",""
"1979","101","Tiny Pinder","101","ATL","NC State","","","","","","","","","","","","","","","","",""
"1979","102","Larry Williams","102","DEN","Louisville","","","","","","","","","","","","","","","","",""
"1979","103","Carl McPipe","103","PHI","Nebraska","","","","","","","","","","","","","","","","",""
"1979","104","Allen Leavell","104","HOU","Oklahoma City University","10","700","16248","6684","1164","3339",".450",".234",".834","23.2","9.5","1.7","4.8","29.9",".088","0.4","9.8"
"1979","105","Curtis Watkins","105","KCK","DePaul","","","","","","","","","","","","","","","","",""
"1979","106","Steve Schall","106","SAS","Arkansas","","","","","","","","","","","","","","","","",""
"1979","107","Mark Eaton","107","PHO","UCLA","11","875","25169","5216","6939","840",".458",".000",".649","28.8","6.0","7.9","1.0","44.8",".085","-0.1","11.8"
"1979","108","Marshall Ashford","108","WSB","Virginia Tech","","","","","","","","","","","","","","","","",""
"1979","109","Ernie Cobb","109","UTA","Boston University","","","","","","","","","","","","","","","","",""
"1979","110","Marvin Delph","110","BOS","Arkansas","","","","","","","","","","","","","","","","",""
"1979","111","Truman Claytor","111","DET","Kentucky","","","","","","","","","","","","","","","","",""
"1979","112","Joe Manning","112","CLE","University of North Texas","","","","","","","","","","","","","","","","",""
"1979","113","Phil Abney","113","NYK","New Mexico","","","","","","","","","","","","","","","","",""
"1979","114","Steve Smith","114","CHI","USC","","","","","","","","","","","","","","","","",""
"1979","115","Tony Smith","115","NJN","UNLV","","","","","","","","","","","","","","","","",""
"1979","116","Derrick Mayes","116","MIL","Illinois State","","","","","","","","","","","","","","","","",""
"1979","117","Greg Guye","117","IND","Stetson University","","","","","","","","","","","","","","","","",""
"1979","118","Jim Mitchem","118","GSW","DePaul","","","","","","","","","","","","","","","","",""
"1979","119","Bob Bender","119","SDC","Duke","","","","","","","","","","","","","","","","",""
"1979","120","Ray Ellis","120","POR","Pepperdine","","","","","","","","","","","","","","","","",""
"1979","121","Dwight Williams","121","ATL","Gardner-Webb University","","","","","","","","","","","","","","","","",""
"1979","122","Odell Ball","122","DEN","Marquette","","","","","","","","","","","","","","","","",""
"1979","123","Dan Hartshorne","123","PHI","Oregon","","","","","","","","","","","","","","","","",""
"1979","124","Collie Davis","124","HOU","Southern University and A&M College","","","","","","","","","","","","","","","","",""
